iter	Passed	Remaining
1529	363386	349135
1530	363601	348876
1531	363833	348634
1532	364081	348406
1533	364345	348194
1534	364547	347922
1535	364765	347666
1536	364975	347403
1537	365229	347181
1538	365426	346905
1539	365646	346651
1540	365857	346389
1541	366059	346118
1542	366275	345861
1543	366460	345574
1544	366655	345296
1545	366870	345039
1546	367057	344754
1547	367249	344474
1548	367482	344233
1549	367702	343979
1550	367893	343699
1551	368116	343449
1552	368350	343208
1553	368551	342938
1554	368790	342702
1555	368995	342435
1556	369216	342183
1557	369533	342020
1558	370051	342042
1559	370269	341787
1560	370479	341524
1561	370700	341272
1562	370897	340998
1563	371100	340728
1564	371301	340458
1565	371527	340211
1566	371727	339939
1567	371964	339702
1568	372165	339431
1569	372502	339285
1570	372711	339022
1571	372943	338781
1572	373131	338498
1573	373375	338268
1574	373576	337997
1575	373813	337760
1576	374029	337504
1577	374298	337295
1578	374507	337033
1579	374993	337019
1580	375276	336822
1581	375595	336658
1582	375797	336389
1583	376005	336126
1584	376243	335889
1585	376448	335622
1586	376665	335367
1587	376925	335150
1588	377184	334932
1589	377422	334695
1590	377653	334452
1591	377868	334195
1592	378107	333959
1593	378298	333680
1594	378502	333414
1595	378724	333163
1596	378938	332905
1597	379151	332647
1598	379369	332392
1599	379614	332162
1600	379835	331911
1601	380019	331627
1602	380233	331370
1603	380451	331115
1604	380693	330883
1605	380943	330656
1606	381219	330453
1607	381435	330198
1608	381663	329952
1609	381911	329724
1610	382123	329465
1611	382330	329202
1612	382562	328961
1613	382780	328707
1614	383066	328511
1615	383358	328322
1616	383556	328051
1617	383758	327783
1618	383972	327526
1619	384330	327392
1620	384562	327150
1621	384810	326923
1622	385010	326653
1623	385304	326465
1624	385550	326234
1625	385751	325967
1626	385951	325698
1627	386161	325438
1628	386493	325280
1629	386763	325071
1630	386952	324793
1631	387165	324535
1632	387386	324284
1633	387588	324017
1634	387779	323742
1635	387990	323483
1636	388229	323248
1637	388473	323016
1638	388673	322748
1639	388954	322547
1640	389168	322291
1641	389362	322018
1642	389562	321750
1643	389785	321502
1644	389985	321234
1645	390182	320964
1646	390444	320747
1647	390669	320500
1648	390882	320243
1649	391133	320018
1650	391354	319768
1651	391754	319663
1652	392066	319488
1653	392308	319254
1654	392496	318977
1655	392686	318701
1656	392900	318446
1657	393148	318218
